3.114933,0.114816,0.212535,3.000000,1.000000,1697071903.000000
3.114933,0.114816,0.212535,3.000000,1.000000,1697071904.000000
3.114933,0.114816,0.212535,3.000000,1.000000,1697071905.000000
3.114933,0.114816,0.212535,3.000000,1.000000,1697071906.000000
3.114933,0.114816,0.212535,3.000000,1.000000,1697071907.000000
3.114933,0.114816,0.212535,3.000000,1.000000,1697071908.000000
3.114933,0.114816,0.212535,3.000000,1.000000,1697071909.000000
3.114933,0.114816,0.212535,3.000000,1.000000,1697071910.000000
3.114933,0.114816,0.212535,3.000000,1.000000,1697071911.000000
3.114933,0.114816,0.212535,3.000000,1.000000,1697071912.000000
3.124183,0.116813,0.212535,3.000000,1.000000,1697071913.000000
3.593195,0.219015,0.213234,3.000000,1.000000,1697071914.000000
4.132812,0.335856,0.213234,3.000000,1.000000,1697071915.000000
4.672968,0.452813,0.213234,3.000000,1.000000,1697071916.000000
5.213129,0.569772,0.213234,3.000000,1.000000,1697071917.000000
5.753290,0.686730,0.213234,3.000000,1.000000,1697071918.000000
6.284163,0.838446,0.276807,3.000000,1.000000,1697071919.000000
6.807830,1.013410,0.330230,3.000000,1.000000,1697071920.000000
7.330645,1.192621,0.330230,3.000000,1.000000,1697071921.000000
7.853461,1.371833,0.330230,3.000000,1.000000,1697071922.000000
8.376277,1.551044,0.330230,3.000000,1.000000,1697071923.000000
8.899092,1.730256,0.330230,3.000000,1.000000,1697071924.000000
9.421908,1.909467,0.330230,3.000000,1.000000,1697071925.000000
9.944723,2.088679,0.330230,3.000000,1.000000,1697071926.000000
10.467539,2.267890,0.330230,3.000000,1.000000,1697071927.000000
10.990354,2.447102,0.330230,3.000000,1.000000,1697071928.000000
11.513170,2.626314,0.330230,3.000000,1.000000,1697071929.000000
12.035986,2.805525,0.330230,3.000000,1.000000,1697071930.000000
12.558801,2.984737,0.330230,3.000000,1.000000,1697071931.000000
13.081617,3.163948,0.330230,3.000000,1.000000,1697071932.000000
13.604432,3.343160,0.330230,3.000000,1.000000,1697071933.000000
14.127248,3.522371,0.330230,3.000000,1.000000,1697071934.000000
14.650063,3.701583,0.330230,3.000000,1.000000,1697071935.000000
15.170993,3.885375,0.359246,3.000000,1.000000,1697071936.000000
15.617115,4.210353,0.617110,3.000000,1.000000,1697071937.000000
16.045151,4.556355,0.741582,3.000000,1.000000,1697071938.000000
16.428689,4.952221,0.835610,3.000000,1.000000,1697071939.000000
16.799384,5.362145,0.835610,3.000000,1.000000,1697071940.000000
17.069995,5.841077,1.071739,3.000000,1.000000,1697071941.000000
17.247759,6.357066,1.359423,3.000000,1.000000,1697071942.000000
17.208612,6.907491,1.632678,3.000000,1.000000,1697071943.000000
17.192043,7.458572,1.548000,3.000000,1.000000,1697071944.000000
17.419508,7.955777,1.040483,3.000000,1.000000,1697071945.000000
17.797351,8.358483,0.838281,3.000000,1.000000,1697071946.000000
18.166950,8.769396,0.838281,3.000000,1.000000,1697071947.000000
18.576219,9.137611,0.703655,3.000000,1.000000,1697071948.000000
18.997626,9.495198,0.703655,3.000000,1.000000,1697071949.000000
19.419033,9.852786,0.703655,3.000000,1.000000,1697071950.000000
19.840441,10.210374,0.703655,3.000000,1.000000,1697071951.000000
20.261848,10.567961,0.703655,3.000000,1.000000,1697071952.000000
20.683255,10.925549,0.703655,3.000000,1.000000,1697071953.000000
21.104662,11.283137,0.703655,3.000000,1.000000,1697071954.000000
21.526069,11.640724,0.703655,3.000000,1.000000,1697071955.000000
21.947476,11.998312,0.703655,3.000000,1.000000,1697071956.000000
22.368883,12.355900,0.703655,3.000000,1.000000,1697071957.000000
22.771539,12.731444,0.818784,3.000000,1.000000,1697071958.000000
22.956837,13.245854,1.326301,3.000000,1.000000,1697071959.000000
22.870665,13.786208,1.820998,3.000000,1.000000,1697071960.000000
22.698105,14.308360,1.965774,3.000000,1.000000,1697071961.000000
22.470747,14.810877,2.042167,3.000000,1.000000,1697071962.000000
22.176640,15.276441,2.063137,3.000000,1.000000,1697071963.000000
21.973555,15.790004,1.967639,3.000000,1.000000,1697071964.000000
21.759940,16.299731,1.967639,3.000000,1.000000,1697071965.000000
21.546325,16.809458,1.967639,3.000000,1.000000,1697071966.000000
21.332710,17.319185,1.967639,3.000000,1.000000,1697071967.000000
21.119096,17.828912,1.967639,3.000000,1.000000,1697071968.000000
20.905481,18.338639,1.967639,3.000000,1.000000,1697071969.000000
20.691866,18.848366,1.967639,3.000000,1.000000,1697071970.000000
20.478251,19.358093,1.967639,3.000000,1.000000,1697071971.000000
20.258393,19.864675,2.006773,3.000000,1.000000,1697071972.000000
19.850484,20.228760,2.514284,3.000000,1.000000,1697071973.000000
19.317040,20.348704,3.021801,3.000000,1.000000,1697071974.000000
18.778006,20.234674,-2.922279,3.000000,1.000000,1697071975.000000
18.247435,20.087269,-2.808146,3.000000,1.000000,1697071976.000000
17.725267,19.906180,-2.807954,3.000000,1.000000,1697071977.000000
17.203066,19.725187,-2.807954,3.000000,1.000000,1697071978.000000
16.680864,19.544195,-2.807954,3.000000,1.000000,1697071979.000000
16.158662,19.363202,-2.807954,3.000000,1.000000,1697071980.000000
15.636461,19.182209,-2.807954,3.000000,1.000000,1697071981.000000
15.114259,19.001216,-2.807954,3.000000,1.000000,1697071982.000000
14.592058,18.820224,-2.807954,3.000000,1.000000,1697071983.000000
14.069856,18.639231,-2.807954,3.000000,1.000000,1697071984.000000
13.547654,18.458238,-2.807954,3.000000,1.000000,1697071985.000000
13.025453,18.277245,-2.807954,3.000000,1.000000,1697071986.000000
12.577882,17.967782,-2.413564,3.000000,1.000000,1697071987.000000
12.346664,17.472316,-1.906047,3.000000,1.000000,1697071988.000000
12.385390,16.926927,-1.398531,3.000000,1.000000,1697071989.000000
12.595730,16.416332,-1.201530,3.000000,1.000000,1697071990.000000
12.795209,15.900909,-1.201530,3.000000,1.000000,1697071991.000000
12.994688,15.385485,-1.201530,3.000000,1.000000,1697071992.000000
13.194167,14.870062,-1.201530,3.000000,1.000000,1697071993.000000
13.393646,14.354639,-1.201530,3.000000,1.000000,1697071994.000000
13.593125,13.839216,-1.201530,3.000000,1.000000,1697071995.000000
13.792604,13.323793,-1.201530,3.000000,1.000000,1697071996.000000
13.992083,12.808370,-1.201530,3.000000,1.000000,1697071997.000000
14.191562,12.292946,-1.201530,3.000000,1.000000,1697071998.000000
14.391041,11.777523,-1.201530,3.000000,1.000000,1697071999.000000
14.590520,11.262100,-1.201530,3.000000,1.000000,1697072000.000000
14.789999,10.746677,-1.201530,3.000000,1.000000,1697072001.000000
14.989478,10.231254,-1.201530,3.000000,1.000000,1697072002.000000
15.188957,9.715831,-1.201530,3.000000,1.000000,1697072003.000000
15.388436,9.200408,-1.201530,3.000000,1.000000,1697072004.000000
15.505835,8.897067,-1.201530,3.000000,1.000000,1697072005.000000
15.505836,8.897066,-1.201530,3.000000,1.000000,1697072006.000000
15.505836,8.897066,-1.201530,3.000000,1.000000,1697072007.000000
